,SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
9268,PAST SALE,June-7-2019,Single Family Residential,610 Park Ct,SANTA CLARA,CA,95050,1090000.0,4.0,2.0,SANTA CLARA,1416.0,5252.0,1925.0,708.0,770.0,,Sold,,,http://www.redfin.com/CA/Santa-Clara/610-Park-Ct-95050/home/1305412,MLSListings,ML81738320,N,Y,37.3404205,-121.933645
9269,PAST SALE,June-1-2018,Multi-Family (2-4 Unit),2389 Galway Ct,SANTA CLARA,CA,95050,1790000.0,8.0,,SANTA CLARA,3117.0,6786.0,1962.0,1079.0,574.0,,Sold,,,http://www.redfin.com/CA/Santa-Clara/2389-Galway-Ct-95050/home/1671619,MLSListings,ML81699380,N,Y,37.36437,-121.9634192
9270,PAST SALE,November-14-2016,Multi-Family (2-4 Unit),2274 Ellena Dr,SANTA CLARA,CA,95050,1450000.0,8.0,,SANTA CLARA,3117.0,6600.0,1962.0,1643.0,465.0,,Sold,,,http://www.redfin.com/CA/Santa-Clara/2274-Ellena-Dr-95050/home/678837,MLSListings,ML81627150,N,Y,37.3634755,-121.96501880000001
9271,PAST SALE,January-2-2018,Single Family Residential,2075 Don Ct,SANTA CLARA,CA,95050,1070000.0,3.0,1.0,SANTA CLARA,985.0,7125.0,1954.0,1229.0,1086.0,,Sold,,,http://www.redfin.com/CA/Santa-Clara/2075-Don-Ct-95050/home/1377296,MLSListings,ML81684777,N,Y,37.358656700000004,-121.95519879999999
9272,PAST SALE,March-12-2018,Single Family Residential,192 N Harold Ave,SANTA CLARA,CA,95050,1560000.0,4.0,2.0,SANTA CLARA,1350.0,6375.0,1955.0,1160.0,1156.0,,Sold,,,http://www.redfin.com/CA/Santa-Clara/192-Harold-Ave-95050/home/771700,MLSListings,ML81690357,N,Y,37.328414,-121.96195290000001
9273,PAST SALE,October-20-2016,Condo/Co-op,1700 Civic Center Dr #511,SANTA CLARA,CA,95050,383000.0,1.0,1.0,SANTA CLARA,653.0,,1972.0,1668.0,587.0,316.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/1700-Civic-Center-Dr-95050/unit-511/home/1311006,MLSListings,ML81613721,N,Y,37.3552026,-121.95775390000001
9274,PAST SALE,February-14-2020,Condo/Co-op,1700 Civic Center Dr #514,SANTA CLARA,CA,95050,508000.0,1.0,1.0,SANTA CLARA,646.0,756.0,1972.0,456.0,786.0,360.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/1700-Civic-Center-Dr-95050/unit-514/home/1224857,MLSListings,ML81769883,N,Y,37.3552026,-121.95775390000001
9275,PAST SALE,November-24-2020,Condo/Co-op,1700 Civic Center Dr #203,SANTA CLARA,CA,95050,495000.0,1.0,1.0,SANTA CLARA,653.0,,1972.0,172.0,758.0,363.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/1700-Civic-Center-Dr-95050/unit-203/home/679875,MLSListings,ML81814155,N,Y,37.3552026,-121.95775390000001
9276,PAST SALE,August-9-2018,Condo/Co-op,1700 Civic Center Dr #307,SANTA CLARA,CA,95050,531000.0,1.0,1.0,SANTA CLARA,653.0,733.0,1972.0,1010.0,813.0,341.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/1700-Civic-Center-Dr-95050/unit-307/home/1786667,MLSListings,ML81710373,N,Y,37.3552026,-121.95775390000001
9277,PAST SALE,July-31-2018,Condo/Co-op,1700 Civic Center Dr #310,SANTA CLARA,CA,95050,530000.0,1.0,1.0,SANTA CLARA,608.0,450.0,1972.0,1019.0,872.0,317.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/1700-Civic-Center-Dr-95050/unit-310/home/1656330,MLSListings,ML81710063,N,Y,37.3552026,-121.95775390000001
9278,PAST SALE,December-14-2018,Condo/Co-op,1690 Civic Center Dr #206,SANTA CLARA,CA,95050,773000.0,2.0,2.0,SANTA CLARA,1003.0,435.0,1997.0,883.0,771.0,297.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/1690-Civic-Center-Dr-95050/unit-206/home/1322404,MLSListings,ML81725444,N,Y,37.3546691,-121.95749840000002
9279,PAST SALE,October-26-2017,Condo/Co-op,1700 Civic Center Dr #501,SANTA CLARA,CA,95050,595000.0,2.0,1.0,SANTA CLARA,955.0,,1972.0,1297.0,623.0,499.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/1700-Civic-Center-Dr-95050/unit-501/home/1304454,MLSListings,ML81678642,N,Y,37.3552026,-121.95775390000001
9280,PAST SALE,January-26-2017,Condo/Co-op,1700 Civic Center Dr #506,SANTA CLARA,CA,95050,393000.0,1.0,1.0,SANTA CLARA,646.0,,1972.0,1570.0,608.0,278.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/1700-Civic-Center-Dr-95050/unit-506/home/595032,MLSListings,ML81630699,N,Y,37.3552026,-121.95775390000001
9281,PAST SALE,March-24-2017,Single Family Residential,1808 Park Vista Cir,SANTA CLARA,CA,95050,1000000.0,3.0,2.5,SANTA CLARA,1670.0,1740.0,1989.0,1513.0,599.0,411.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/1808-Park-Vista-Cir-95050/home/993674,MLSListings,ML81638677,N,Y,37.35565020000001,-121.95595420000001
9282,PAST SALE,April-9-2018,Single Family Residential,1962 Graham Ln,SANTA CLARA,CA,95050,1313000.0,3.0,1.5,SANTA CLARA,1021.0,7558.0,1952.0,1132.0,1286.0,,Sold,,,http://www.redfin.com/CA/Santa-Clara/1962-Graham-Ln-95050/home/1260301,MLSListings,ML81694317,N,Y,37.358383,-121.9681513
9283,PAST SALE,April-19-2018,Single Family Residential,1681 Triton Ct,SANTA CLARA,CA,95050,1350101.0,3.0,2.5,SANTA CLARA,2088.0,3009.0,1990.0,1122.0,647.0,195.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/1681-Triton-Ct-95050/home/1602603,MLSListings,ML81695795,N,Y,37.3539848,-121.95662069999999
9284,PAST SALE,July-19-2016,Townhouse,1855 Palm View Pl #124,SANTA CLARA,CA,95050,875000.0,3.0,3.0,SANTA CLARA,1520.0,1733.0,1978.0,1761.0,576.0,433.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/1855-Palm-View-Pl-95050/unit-124/home/2123173,MLSListings,ML81588128,N,Y,37.356744899999995,-121.9591858
9285,PAST SALE,June-9-2017,Condo/Co-op,2201 Monroe St #901,SANTA CLARA,CA,95050,570000.0,2.0,1.0,SANTA CLARA,853.0,2750.0,1978.0,1436.0,668.0,302.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/2201-Monroe-St-95050/unit-901/home/1644235,MLSListings,ML81642974,N,Y,37.3629848,-121.9605977
9286,PAST SALE,July-31-2018,Condo/Co-op,1865 Palm View Pl #125,SANTA CLARA,CA,95050,1168880.0,3.0,3.0,SANTA CLARA,1520.0,770.0,1978.0,1019.0,769.0,473.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/1865-Palm-View-Pl-95050/unit-125/home/2123178,MLSListings,ML81711206,N,Y,37.357093799999994,-121.95902029999999
9287,PAST SALE,July-2-2020,Condo/Co-op,1865 Palm View Pl #130,SANTA CLARA,CA,95050,630000.0,1.0,1.0,SANTA CLARA,760.0,,1978.0,317.0,829.0,388.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/1865-Palm-View-Pl-95050/unit-130/home/2125200,MLSListings,ML81793896,N,Y,37.357093799999994,-121.95902029999999
9288,PAST SALE,July-24-2020,Condo/Co-op,2201 Monroe St #1703,SANTA CLARA,CA,95050,630000.0,1.0,1.0,SANTA CLARA,790.0,,1978.0,295.0,797.0,320.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/2201-Monroe-St-95050/unit-1703/home/680546,MLSListings,ML81800015,N,Y,37.3629848,-121.9605977
9289,PAST SALE,June-19-2018,Single Family Residential,2294 Warburton Ave,SANTA CLARA,CA,95050,2000000.0,5.0,3.5,SANTA CLARA,3100.0,7686.0,2018.0,1061.0,645.0,,Sold,,,http://www.redfin.com/CA/Santa-Clara/2294-Warburton-Ave-95050/home/1629499,MLSListings,ML81703435,N,Y,37.355621,-121.9646633
9290,PAST SALE,September-29-2017,Condo/Co-op,1865 Palm View Pl #229,SANTA CLARA,CA,95050,569000.0,1.0,1.0,SANTA CLARA,760.0,1733.0,1978.0,1324.0,749.0,318.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/1865-Palm-View-Pl-95050/unit-229/home/2123196,MLSListings,ML81675869,N,Y,37.357093799999994,-121.95902029999999
9291,PAST SALE,August-16-2016,Condo/Co-op,1835 Palm View Pl #201,SANTA CLARA,CA,95050,725000.0,2.0,2.0,SANTA CLARA,950.0,1733.0,1987.0,1733.0,763.0,352.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/1835-Palm-View-Pl-95050/unit-201/home/12178063,MLSListings,ML81593655,N,Y,37.356846999999995,-121.958821
9292,PAST SALE,December-20-2016,Condo/Co-op,2201 Monroe St #107,SANTA CLARA,CA,95050,563000.0,2.0,1.0,SANTA CLARA,853.0,2750.0,1978.0,1607.0,660.0,287.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/2201-Monroe-St-95050/unit-107/home/680532,MLSListings,ML81631529,N,Y,37.3629848,-121.9605977
9293,PAST SALE,June-9-2017,Townhouse,1321 Civic Center Dr,SANTA CLARA,CA,95050,980000.0,3.0,2.5,SANTA CLARA,1430.0,1830.0,1979.0,1436.0,685.0,315.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/1321-Civic-Center-Dr-95050/home/1711908,MLSListings,ML81649757,N,Y,37.354127000000005,-121.95195700000001
9294,PAST SALE,April-22-2019,Townhouse,1325 Civic Center Dr,SANTA CLARA,CA,95050,1100000.0,3.0,2.5,SANTA CLARA,1430.0,2307.0,1979.0,754.0,769.0,365.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/1325-Civic-Center-Dr-95050/home/1398734,MLSListings,ML81741961,N,Y,37.354279999999996,-121.952046
9295,PAST SALE,October-10-2017,Condo/Co-op,2201 Monroe St #1504,SANTA CLARA,CA,95050,595000.0,2.0,1.0,SANTA CLARA,853.0,2750.0,1978.0,1313.0,698.0,302.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/2201-Monroe-St-95050/unit-1504/home/1671698,MLSListings,ML81676661,N,Y,37.3629848,-121.9605977
9296,PAST SALE,April-3-2017,Townhouse,1335 Civic Center Dr,SANTA CLARA,CA,95050,852000.0,3.0,2.5,SANTA CLARA,1430.0,1863.0,1979.0,1503.0,596.0,315.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/1335-Civic-Center-Dr-95050/home/1260322,MLSListings,ML81639695,N,Y,37.354119,-121.952224
9297,PAST SALE,October-31-2019,Condo/Co-op,2201 Monroe St #1006,SANTA CLARA,CA,95050,599000.0,2.0,1.0,SANTA CLARA,853.0,1261.0,1978.0,562.0,702.0,317.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/2201-Monroe-St-95050/unit-1006/home/1590681,MLSListings,ML81758238,N,Y,37.3629848,-121.9605977
9298,PAST SALE,January-8-2021,Condo/Co-op,2201 Monroe St #1204,SANTA CLARA,CA,95050,585000.0,2.0,1.0,SANTA CLARA,853.0,,1978.0,127.0,686.0,342.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/2201-Monroe-St-95050/unit-1204/home/679906,MLSListings,ML81816046,N,Y,37.3629848,-121.9605977
9299,PAST SALE,April-21-2017,Condo/Co-op,2201 Monroe St #1302,SANTA CLARA,CA,95050,570000.0,2.0,1.0,SANTA CLARA,853.0,871.0,1978.0,1485.0,668.0,301.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/2201-Monroe-St-95050/unit-1302/home/1671688,MLSListings,ML81643441,N,Y,37.3629848,-121.9605977
9300,PAST SALE,December-17-2019,Condo/Co-op,2201 Monroe St #1402,SANTA CLARA,CA,95050,569000.0,2.0,1.0,SANTA CLARA,853.0,2750.0,1978.0,515.0,667.0,317.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/2201-Monroe-St-95050/unit-1402/home/679915,MLSListings,ML81767341,N,Y,37.3629848,-121.9605977
9301,PAST SALE,September-25-2019,Condo/Co-op,2030 Elm Leaf Ct,SANTA CLARA,CA,95050,880000.0,2.0,1.5,SANTA CLARA,1256.0,834.0,1984.0,598.0,701.0,432.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/2030-Elm-Leaf-Ct-95050/home/1072047,MLSListings,ML81765517,N,Y,37.359328999999995,-121.9640328
9302,PAST SALE,August-19-2020,Townhouse,2002 Holly Branch Ct,SANTA CLARA,CA,95050,1060000.0,2.0,2.0,SANTA CLARA,1226.0,1548.0,1984.0,269.0,865.0,408.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/2002-Holly-Branch-Ct-95050/home/680011,MLSListings,ML81801637,N,Y,37.3591892,-121.9647136
9303,PAST SALE,July-21-2016,Townhouse,2072 Holly Branch Ct,SANTA CLARA,CA,95050,700000.0,2.0,1.5,SANTA CLARA,1256.0,1751.0,1984.0,1759.0,557.0,408.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/2072-Holly-Branch-Ct-95050/home/1058763,MLSListings,ML81591115,N,Y,37.359768,-121.96475600000001
9304,PAST SALE,December-13-2019,Townhouse,2120 Rancho Mccormick Blvd,SANTA CLARA,CA,95050,1070000.0,3.0,2.5,SANTA CLARA,1636.0,828.0,1981.0,519.0,654.0,432.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/2120-Rancho-McCormick-Blvd-95050/home/883820,MLSListings,ML81773628,N,Y,37.359417,-121.961848
9305,PAST SALE,November-22-2019,Townhouse,2026 Stone Pine Ct,SANTA CLARA,CA,95050,1195000.0,3.0,2.5,SANTA CLARA,1636.0,832.0,1981.0,540.0,730.0,432.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/2026-Stone-Pine-Ct-95050/home/1072038,MLSListings,ML81772002,N,Y,37.359346,-121.962623
9306,PAST SALE,June-21-2016,Townhouse,2018 Eucalyptus Ct,SANTA CLARA,CA,95050,901000.0,3.0,2.5,SANTA CLARA,1636.0,1751.0,1981.0,1789.0,551.0,408.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/2018-Eucalyptus-Ct-95050/home/680675,MLSListings,ML81583797,N,Y,37.3592717,-121.9633337
9307,PAST SALE,October-2-2017,Multi-Family (2-4 Unit),2225-2235 Avila Ave,SANTA CLARA,CA,95050,950000.0,4.0,,SANTA CLARA,1736.0,5141.0,1951.0,1321.0,547.0,,Sold,,,http://www.redfin.com/CA/Santa-Clara/2225-Avila-Ave-95050/home/1528637,MLSListings,ML81680268,N,Y,37.361789200000004,-121.9497919
9308,PAST SALE,September-15-2017,Townhouse,2145 Rancho Mccormick Ct,SANTA CLARA,CA,95050,1030000.0,2.0,2.0,SANTA CLARA,1226.0,1750.0,1984.0,1338.0,840.0,415.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/2145-Rancho-McCormick-Ct-95050/home/765191,MLSListings,ML81674221,N,Y,37.360252,-121.96155
9309,PAST SALE,June-28-2016,Townhouse,2040 Main St #120,SANTA CLARA,CA,95050,585000.0,2.0,2.5,SANTA CLARA,1125.0,574.0,1984.0,1782.0,520.0,325.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/2040-Main-St-95050/unit-120/home/1380046,MLSListings,ML81586854,N,Y,37.3591327,-121.951424
9310,PAST SALE,December-14-2018,Townhouse,2040 Main St #132,SANTA CLARA,CA,95050,695000.0,2.0,2.5,SANTA CLARA,1125.0,589.0,1984.0,883.0,618.0,355.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/2040-Main-St-95050/unit-132/home/680984,MLSListings,ML81721539,N,Y,37.3591327,-121.951424
9311,PAST SALE,June-7-2016,Townhouse,2040 Main St #133,SANTA CLARA,CA,95050,585000.0,2.0,2.5,SANTA CLARA,1125.0,574.0,1984.0,1803.0,520.0,325.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/2040-Main-St-95050/unit-133/home/680354,MLSListings,ML81563254,N,Y,37.3591327,-121.951424
9312,PAST SALE,March-15-2019,Townhouse,1826 Washington St,SANTA CLARA,CA,95050,957000.0,2.0,1.5,SANTA CLARA,1196.0,1473.0,1981.0,792.0,800.0,200.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/1826-Washington-St-95050/home/680986,MLSListings,ML81738188,N,Y,37.357467,-121.949126
9313,PAST SALE,November-26-2019,Condo/Co-op,2004 Acacia Ct,SANTA CLARA,CA,95050,892000.0,2.0,2.0,SANTA CLARA,1226.0,1432.0,1984.0,536.0,728.0,432.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/2004-Acacia-Ct-95050/home/680747,MLSListings,ML81770830,N,Y,37.359204,-121.96103600000001
9314,PAST SALE,March-24-2020,Multi-Family (2-4 Unit),2256 Avila Ave,SANTA CLARA,CA,95050,1285000.0,,,SANTA CLARA,1550.0,6162.0,1951.0,417.0,829.0,,Sold,,,http://www.redfin.com/CA/Santa-Clara/2256-Avila-Ave-95050/home/1010634,MLSListings,ML81787461,N,Y,37.361978,-121.950227
9315,PAST SALE,June-7-2016,Single Family Residential,1848 Clay St,SANTA CLARA,CA,95050,1020000.0,3.0,2.0,SANTA CLARA,1504.0,5000.0,1946.0,1803.0,678.0,,Sold,,,http://www.redfin.com/CA/Santa-Clara/1848-Clay-St-95050/home/1738126,MLSListings,ML81582501,N,Y,37.3511258,-121.9575095
9316,PAST SALE,August-29-2017,Condo/Co-op,2250 Monroe St #115,SANTA CLARA,CA,95050,652300.0,2.0,2.0,SANTA CLARA,913.0,913.0,1987.0,1355.0,714.0,370.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/2250-Monroe-St-95050/unit-115/home/1538405,MLSListings,ML81669335,N,Y,37.3619328,-121.96453000000001
9317,PAST SALE,June-17-2020,Single Family Residential,1055 Reed St,SANTA CLARA,CA,95050,1200000.0,3.0,2.0,SANTA CLARA,1411.0,6000.0,1945.0,332.0,850.0,,Sold,,,http://www.redfin.com/CA/Santa-Clara/1055-Reed-St-95050/home/1788140,MLSListings,ML81795918,N,Y,37.3580208,-121.94982179999998
9318,PAST SALE,October-19-2018,Condo/Co-op,2250 Monroe St #209,SANTA CLARA,CA,95050,810000.0,2.0,2.0,SANTA CLARA,913.0,843.0,1987.0,939.0,887.0,370.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/2250-Monroe-St-95050/unit-209/home/1020346,MLSListings,ML81721990,N,Y,37.3619328,-121.96453000000001
9319,PAST SALE,July-26-2019,Condo/Co-op,2250 Monroe St #212,SANTA CLARA,CA,95050,602500.0,1.0,1.0,SANTA CLARA,716.0,664.0,1987.0,659.0,841.0,420.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/2250-Monroe-St-95050/unit-212/home/1225182,MLSListings,ML81753262,N,Y,37.3619328,-121.96453000000001
9320,PAST SALE,October-30-2020,Condo/Co-op,2250 Monroe St #213,SANTA CLARA,CA,95050,555000.0,1.0,1.0,SANTA CLARA,716.0,,1987.0,197.0,775.0,453.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/2250-Monroe-St-95050/unit-213/home/1053890,MLSListings,ML81801484,N,Y,37.3619328,-121.96453000000001
9321,PAST SALE,June-18-2018,Condo/Co-op,2250 Monroe St #216,SANTA CLARA,CA,95050,840000.0,2.0,2.0,SANTA CLARA,913.0,843.0,1987.0,1062.0,920.0,370.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/2250-Monroe-St-95050/unit-216/home/766180,MLSListings,ML81703849,N,Y,37.3619328,-121.96453000000001
9322,PAST SALE,October-16-2020,Townhouse,2095 Scott Blvd #3,SANTA CLARA,CA,95050,827000.0,3.0,2.5,SANTA CLARA,1480.0,1227.0,2000.0,211.0,559.0,200.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/2095-Scott-Blvd-95050/unit-3/home/739853,MLSListings,ML81804429,N,Y,37.360416,-121.95933500000001
9323,PAST SALE,August-14-2020,Condo/Co-op,2250 Monroe St #105,SANTA CLARA,CA,95050,540000.0,1.0,1.0,SANTA CLARA,716.0,,1987.0,274.0,754.0,453.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/2250-Monroe-St-95050/unit-105/home/1734702,MLSListings,ML81799011,N,Y,37.3619328,-121.96453000000001
9324,PAST SALE,January-10-2019,Condo/Co-op,2250 Monroe St #108,SANTA CLARA,CA,95050,813000.0,2.0,2.0,SANTA CLARA,913.0,913.0,1987.0,856.0,890.0,420.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/2250-Monroe-St-95050/unit-108/home/1054212,MLSListings,ML81732793,N,Y,37.3619328,-121.96453000000001
9325,PAST SALE,January-4-2019,Condo/Co-op,2250 Monroe St #202,SANTA CLARA,CA,95050,735000.0,2.0,2.0,SANTA CLARA,913.0,913.0,1987.0,862.0,805.0,370.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/2250-Monroe-St-95050/unit-202/home/1162690,MLSListings,ML81726345,N,Y,37.3619328,-121.96453000000001
9326,PAST SALE,July-11-2019,Condo/Co-op,2250 Monroe St #123,SANTA CLARA,CA,95050,598000.0,1.0,1.0,SANTA CLARA,716.0,655.0,1987.0,674.0,835.0,420.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/2250-Monroe-St-95050/unit-123/home/1053921,MLSListings,ML81755896,N,Y,37.360227200000004,-121.9639317
9327,PAST SALE,May-16-2017,Condo/Co-op,2250 Monroe St #346,SANTA CLARA,CA,95050,624500.0,2.0,2.0,SANTA CLARA,946.0,,1987.0,1460.0,660.0,370.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/2250-Monroe-St-95050/unit-346/home/992498,MLSListings,ML81645481,N,Y,37.3619328,-121.96453000000001
9328,PAST SALE,June-22-2018,Condo/Co-op,2250 Monroe St #127,SANTA CLARA,CA,95050,682000.0,1.0,1.0,SANTA CLARA,716.0,716.0,1987.0,1058.0,953.0,370.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/2250-Monroe-St-95050/unit-127/home/1277903,MLSListings,ML81705658,N,Y,37.361315000000005,-121.96375
9329,PAST SALE,March-28-2018,Condo/Co-op,2250 Monroe St #128,SANTA CLARA,CA,95050,640000.0,1.0,1.0,SANTA CLARA,716.0,,1987.0,1144.0,894.0,370.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/2250-Monroe-St-95050/unit-128/home/1670682,MLSListings,ML81692606,N,Y,37.3619328,-121.96453000000001
9330,PAST SALE,May-15-2018,Condo/Co-op,2250 Monroe St #246,SANTA CLARA,CA,95050,665000.0,1.0,1.0,SANTA CLARA,716.0,663.0,1987.0,1096.0,929.0,370.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/2250-Monroe-St-95050/unit-246/home/1640020,MLSListings,ML81698573,N,Y,37.3619328,-121.96453000000001
9331,PAST SALE,May-9-2018,Condo/Co-op,2250 Monroe St #247,SANTA CLARA,CA,95050,750000.0,2.0,1.0,SANTA CLARA,858.0,817.0,1987.0,1102.0,874.0,370.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/2250-Monroe-St-95050/unit-247/home/910711,MLSListings,ML81698570,N,Y,37.3619328,-121.96453000000001
9332,PAST SALE,May-25-2018,Condo/Co-op,2250 Monroe St #140,SANTA CLARA,CA,95050,860000.0,2.0,2.0,SANTA CLARA,913.0,843.0,1987.0,1086.0,942.0,370.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/2250-Monroe-St-95050/unit-140/home/1054289,MLSListings,ML81702290,N,Y,37.3619328,-121.96453000000001
9333,PAST SALE,August-16-2017,Condo/Co-op,2250 Monroe St #343,SANTA CLARA,CA,95050,635000.0,2.0,2.0,SANTA CLARA,946.0,946.0,1987.0,1368.0,671.0,370.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/2250-Monroe-St-95050/unit-343/home/1522252,MLSListings,ML81669903,N,Y,37.3619328,-121.96453000000001
9334,PAST SALE,March-5-2018,Condo/Co-op,2250 Monroe St #260,SANTA CLARA,CA,95050,771000.0,2.0,2.0,SANTA CLARA,913.0,780.0,1987.0,1167.0,844.0,370.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/2250-Monroe-St-95050/unit-260/home/1081461,MLSListings,ML81689508,N,Y,37.3619328,-121.96453000000001
9335,PAST SALE,October-18-2019,Condo/Co-op,2250 Monroe St #352,SANTA CLARA,CA,95050,605000.0,1.0,1.0,SANTA CLARA,716.0,716.0,1987.0,575.0,845.0,420.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/2250-Monroe-St-95050/unit-352/home/1511207,MLSListings,ML81767422,N,Y,37.3619328,-121.96453000000001
9336,PAST SALE,August-4-2016,Condo/Co-op,2250 Monroe St #354,SANTA CLARA,CA,95050,470000.0,1.0,1.0,SANTA CLARA,716.0,714.0,1987.0,1745.0,656.0,360.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/2250-Monroe-St-95050/unit-354/home/1498329,MLSListings,ML81591145,N,Y,37.3619328,-121.96453000000001
9337,PAST SALE,May-3-2017,Condo/Co-op,2250 Monroe St #263,SANTA CLARA,CA,95050,500000.0,1.0,1.0,SANTA CLARA,716.0,716.0,1987.0,1473.0,698.0,370.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/2250-Monroe-St-95050/unit-263/home/1053970,MLSListings,ML81644743,N,Y,37.3619328,-121.96453000000001
9338,PAST SALE,March-21-2017,Condo/Co-op,2250 Monroe St #173,SANTA CLARA,CA,95050,480000.0,1.0,1.0,SANTA CLARA,716.0,716.0,1987.0,1516.0,670.0,370.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/2250-Monroe-St-95050/unit-173/home/740613,MLSListings,ML81640294,N,Y,37.3619328,-121.96453000000001
9339,PAST SALE,April-19-2021,Multi-Family (5+ Unit),440 California St,SANTA CLARA,CA,95050,3650000.0,16.0,8.0,SANTA CLARA,5838.0,8799.0,1959.0,26.0,625.0,,Sold,,,http://www.redfin.com/CA/Santa-Clara/440-California-St-95050/home/647766,MLSListings,ML81830790,N,Y,37.3398831,-121.953488
9340,PAST SALE,October-31-2017,Condo/Co-op,2250 Monroe St #270,SANTA CLARA,CA,95050,710000.0,2.0,2.0,SANTA CLARA,913.0,913.0,1987.0,1292.0,778.0,370.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/2250-Monroe-St-95050/unit-270/home/896455,MLSListings,ML81682272,N,Y,37.3619328,-121.96453000000001
9341,PAST SALE,August-14-2017,Condo/Co-op,2250 Monroe St #279,SANTA CLARA,CA,95050,508000.0,1.0,1.0,SANTA CLARA,716.0,716.0,1987.0,1370.0,709.0,370.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/2250-Monroe-St-95050/unit-279/home/1054337,MLSListings,ML81656967,N,Y,37.3619328,-121.96453000000001
9342,PAST SALE,May-31-2016,Condo/Co-op,2250 Monroe St #283,SANTA CLARA,CA,95050,487000.0,1.0,1.0,SANTA CLARA,716.0,716.0,1987.0,1810.0,680.0,360.0,Sold,,,http://www.redfin.com/CA/Santa-Clara/2250-Monroe-St-95050/unit-283/home/1054040,MLSListings,ML81580116,N,Y,37.3619328,-121.96453000000001
